SEQN,RIDAGEYR,FIAINTRP,RIDAGEMN,WTMEC2YR,SIAINTRP,DMDHHSIZ,AIALANG,RIDAGEEX,DMDCITZN,DMDHRGND,DMDHRMAR,INDHHINC,RIDEXPRG,DMDEDUC2,DMDHREDU,FIALANG,RIDEXMON,DMQMILIT,DMDMARTL,SDDSRVYR,SDMVSTRA,MIALANG,SDMVPSU,INDFMPIR,SIALANG,MIAINTRP,WTINT2YR,DMDEDUC3,DMDBORN,RIAGENDR,DMDHRBRN,INDFMINC,DMDHRAGE,DMDSCHOL,RIDRETH1,DMDHSEDU,FIAPROXY,MIAPROXY,DMDYRSUS,RIDSTATR,SIAPROXY,SourceYear
25762.0,63.0,2.0,764.0,2519.947428,2.0,4.0,,765.0,2.0,1.0,1.0,,,1.0,9.0,1.0,1.0,2.0,4.0,3.0,40.0,2.0,2.0,0.0,2.0,2.0,2251.574819,,2.0,1.0,2.0,1.0,45.0,,1.0,1.0,2.0,2.0,2.0,2.0,2.0,2003
25763.0,85.0,2.0,,19056.090119,2.0,3.0,,,1.0,2.0,3.0,5.0,,2.0,4.0,1.0,1.0,2.0,1.0,3.0,43.0,,2.0,1.38,1.0,,19012.733489,,1.0,2.0,1.0,5.0,52.0,,4.0,,2.0,,,2.0,1.0,2003
25764.0,53.0,2.0,641.0,25488.344933,2.0,1.0,1.0,642.0,1.0,2.0,3.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,41.0,1.0,1.0,1.34,1.0,2.0,24726.391197,,1.0,2.0,1.0,3.0,53.0,,4.0,,2.0,2.0,,2.0,2.0,2003
25765.0,71.0,2.0,858.0,46478.537985,2.0,1.0,,859.0,1.0,2.0,2.0,9.0,,2.0,2.0,1.0,2.0,2.0,2.0,3.0,32.0,1.0,2.0,5.0,1.0,2.0,43261.139557,,1.0,2.0,1.0,9.0,71.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25766.0,24.0,2.0,294.0,75357.390742,2.0,2.0,1.0,295.0,2.0,2.0,5.0,7.0,2.0,5.0,5.0,1.0,1.0,2.0,5.0,3.0,35.0,1.0,2.0,3.36,1.0,2.0,70284.593436,,3.0,2.0,3.0,7.0,24.0,,2.0,,2.0,2.0,3.0,2.0,2.0,2003
25767.0,67.0,2.0,809.0,5912.110641,2.0,2.0,,810.0,1.0,1.0,1.0,7.0,,4.0,4.0,1.0,1.0,1.0,1.0,3.0,40.0,1.0,1.0,3.3,1.0,2.0,5388.814165,,1.0,1.0,1.0,7.0,67.0,,1.0,4.0,2.0,2.0,,2.0,2.0,2003
25768.0,84.0,2.0,1018.0,37830.863108,2.0,1.0,,1019.0,1.0,2.0,2.0,,,2.0,2.0,1.0,2.0,2.0,2.0,3.0,42.0,1.0,1.0,,1.0,2.0,30392.123044,,1.0,2.0,1.0,77.0,84.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25769.0,85.0,2.0,,11793.255932,2.0,2.0,,,1.0,1.0,2.0,,,3.0,3.0,1.0,2.0,1.0,2.0,3.0,32.0,1.0,2.0,1.72,1.0,2.0,10855.28263,,1.0,1.0,1.0,4.0,85.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25770.0,13.0,2.0,167.0,36653.377809,2.0,6.0,1.0,168.0,1.0,1.0,1.0,7.0,2.0,,4.0,1.0,2.0,,,3.0,29.0,1.0,1.0,1.46,1.0,2.0,36980.959152,6.0,1.0,2.0,1.0,7.0,45.0,1.0,3.0,3.0,2.0,2.0,,2.0,1.0,2003
25771.0,78.0,2.0,946.0,0.0,2.0,3.0,,,1.0,1.0,1.0,9.0,,3.0,3.0,1.0,,1.0,2.0,3.0,29.0,,1.0,4.95,1.0,,33939.644267,,1.0,1.0,1.0,9.0,55.0,,3.0,5.0,2.0,,,1.0,2.0,2003
25772.0,15.0,2.0,188.0,5166.560789758284,2.0,7.0,1.0,190.0,1.0,2.0,3.0,3.0,,,2.0,1.0,2.0,,5.0,3.0,41.0,1.0,1.0,0.33,1.0,2.0,5082.911547414893,9.0,1.0,1.0,1.0,3.0,37.0,2.0,4.0,,2.0,2.0,,2.0,1.0,2003
25773.0,65.0,2.0,787.0,36310.854211,2.0,1.0,,787.0,1.0,2.0,3.0,3.0,,3.0,3.0,1.0,1.0,2.0,3.0,3.0,34.0,1.0,2.0,1.24,1.0,2.0,33763.879827,,1.0,2.0,1.0,3.0,65.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25774.0,6.0,2.0,72.0,12001.646899,2.0,3.0,,72.0,1.0,1.0,1.0,7.0,,,4.0,1.0,1.0,,,3.0,37.0,,1.0,2.29,1.0,,11552.369795,0.0,1.0,2.0,1.0,7.0,30.0,,4.0,5.0,2.0,,,2.0,1.0,2003
25775.0,18.0,2.0,222.0,32108.35767,2.0,2.0,1.0,223.0,1.0,1.0,5.0,1.0,,,4.0,1.0,1.0,2.0,5.0,3.0,38.0,1.0,1.0,0.13,1.0,2.0,30814.425884,15.0,1.0,1.0,1.0,1.0,19.0,1.0,3.0,,2.0,2.0,,2.0,2.0,2003
25776.0,20.0,2.0,246.0,25253.553309,2.0,4.0,1.0,247.0,2.0,1.0,5.0,8.0,,2.0,4.0,1.0,2.0,2.0,5.0,3.0,41.0,1.0,2.0,1.65,1.0,2.0,23022.518333,,3.0,1.0,1.0,4.0,29.0,,4.0,,2.0,2.0,4.0,2.0,2.0,2003
25777.0,9.0,2.0,110.0,8774.995427,2.0,4.0,,111.0,1.0,2.0,1.0,11.0,2.0,,5.0,1.0,1.0,,,3.0,32.0,,2.0,5.0,1.0,,8446.506799,3.0,1.0,2.0,1.0,11.0,39.0,1.0,5.0,5.0,2.0,,,2.0,1.0,2003
25778.0,36.0,2.0,443.0,89719.775286,2.0,3.0,1.0,443.0,1.0,2.0,1.0,7.0,,4.0,4.0,1.0,2.0,1.0,1.0,3.0,29.0,1.0,1.0,2.29,1.0,2.0,84402.121847,,1.0,1.0,1.0,7.0,31.0,,3.0,4.0,2.0,2.0,,2.0,2.0,2003
25779.0,84.0,2.0,1018.0,20507.216919,2.0,2.0,,1018.0,1.0,1.0,1.0,10.0,,4.0,4.0,1.0,1.0,1.0,1.0,3.0,38.0,1.0,1.0,5.0,1.0,2.0,18078.161799,,1.0,1.0,1.0,10.0,84.0,,3.0,4.0,2.0,2.0,,2.0,2.0,2003
25780.0,22.0,2.0,270.0,5927.500628,2.0,4.0,1.0,271.0,1.0,1.0,1.0,8.0,1.0,3.0,4.0,1.0,2.0,2.0,1.0,3.0,30.0,1.0,2.0,2.55,1.0,2.0,5755.564656,,1.0,2.0,1.0,8.0,28.0,,3.0,3.0,2.0,2.0,,2.0,2.0,2003
25781.0,1.0,2.0,15.0,37971.906478,2.0,3.0,,16.0,1.0,2.0,1.0,6.0,,,4.0,1.0,1.0,,,3.0,38.0,,1.0,1.83,1.0,,35228.773548,,1.0,2.0,1.0,6.0,25.0,,5.0,4.0,2.0,,,2.0,1.0,2003
25782.0,17.0,2.0,206.0,5794.298167005452,2.0,3.0,1.0,208.0,1.0,2.0,5.0,4.0,2.0,,2.0,1.0,2.0,2.0,5.0,3.0,41.0,1.0,1.0,1.05,1.0,2.0,5646.52664298059,12.0,1.0,2.0,1.0,4.0,35.0,1.0,4.0,,2.0,2.0,,2.0,2.0,2003
25783.0,18.0,2.0,223.0,8220.372327885165,2.0,3.0,1.0,225.0,1.0,1.0,1.0,11.0,2.0,,,1.0,1.0,2.0,5.0,3.0,36.0,1.0,2.0,5.0,1.0,2.0,8073.4347863632065,13.0,1.0,2.0,,11.0,46.0,1.0,4.0,4.0,2.0,2.0,,2.0,2.0,2003
25784.0,18.0,2.0,227.0,5965.074395736292,2.0,3.0,1.0,227.0,1.0,2.0,2.0,3.0,1.0,,3.0,1.0,2.0,2.0,5.0,3.0,33.0,1.0,1.0,0.85,1.0,2.0,5858.449862699556,13.0,1.0,2.0,1.0,3.0,50.0,3.0,4.0,,2.0,2.0,,2.0,2.0,2003
25785.0,16.0,2.0,193.0,35324.584097,2.0,4.0,1.0,193.0,1.0,2.0,1.0,9.0,,,4.0,1.0,2.0,,5.0,3.0,31.0,1.0,2.0,2.92,1.0,2.0,34623.435696,9.0,1.0,1.0,1.0,9.0,48.0,1.0,3.0,4.0,2.0,2.0,,2.0,2.0,2003
25786.0,34.0,,414.0,91712.453393,2.0,2.0,1.0,414.0,1.0,1.0,5.0,,,1.0,1.0,,1.0,1.0,5.0,3.0,38.0,1.0,1.0,,1.0,2.0,82872.693643,,1.0,1.0,1.0,,34.0,,5.0,,,2.0,,2.0,2.0,2003
25787.0,3.0,2.0,47.0,60670.02347,2.0,5.0,,47.0,1.0,2.0,1.0,9.0,,,5.0,1.0,2.0,,,3.0,34.0,,2.0,2.5,1.0,,55442.934862,,1.0,2.0,1.0,9.0,32.0,,3.0,4.0,2.0,,,2.0,1.0,2003
25788.0,26.0,2.0,312.0,43172.65323,2.0,5.0,1.0,312.0,1.0,2.0,1.0,5.0,,2.0,3.0,1.0,2.0,2.0,1.0,3.0,34.0,1.0,2.0,0.93,1.0,2.0,42250.882141,,1.0,1.0,1.0,5.0,24.0,,3.0,2.0,2.0,2.0,,2.0,2.0,2003
25789.0,6.0,2.0,82.0,55112.849664,2.0,5.0,,83.0,1.0,1.0,1.0,11.0,,,5.0,1.0,1.0,,,3.0,37.0,,1.0,4.64,1.0,,53451.930099,0.0,1.0,2.0,1.0,11.0,36.0,,3.0,5.0,2.0,,,2.0,1.0,2003
25790.0,28.0,2.0,338.0,5973.46696,2.0,5.0,1.0,338.0,1.0,1.0,1.0,11.0,,4.0,3.0,1.0,2.0,2.0,5.0,3.0,42.0,1.0,1.0,3.48,1.0,2.0,5445.738701,,1.0,1.0,1.0,11.0,60.0,,4.0,5.0,2.0,2.0,,2.0,2.0,2003
25791.0,71.0,2.0,862.0,4138.112789,2.0,3.0,,863.0,1.0,1.0,1.0,6.0,,2.0,2.0,1.0,1.0,2.0,1.0,3.0,43.0,2.0,1.0,1.6,1.0,2.0,4044.338624,,2.0,1.0,2.0,6.0,71.0,,1.0,1.0,2.0,2.0,8.0,2.0,2.0,2003
25792.0,0.0,2.0,10.0,5396.07043,2.0,3.0,,11.0,1.0,2.0,6.0,2.0,,,3.0,1.0,1.0,,,3.0,38.0,,1.0,0.62,1.0,,5396.07043,,1.0,2.0,1.0,2.0,18.0,,4.0,,2.0,,,2.0,1.0,2003
25793.0,47.0,2.0,565.0,117178.325732,2.0,3.0,1.0,566.0,1.0,1.0,1.0,11.0,2.0,5.0,5.0,1.0,2.0,1.0,1.0,3.0,37.0,1.0,2.0,5.0,1.0,2.0,111730.146992,,1.0,2.0,1.0,11.0,47.0,,3.0,5.0,2.0,2.0,,2.0,2.0,2003
25794.0,0.0,,3.0,17699.156472,2.0,4.0,,4.0,1.0,2.0,1.0,,,,,,2.0,,,3.0,29.0,,1.0,,1.0,,17699.156472,,1.0,2.0,,,30.0,,3.0,,,,,2.0,1.0,2003
25795.0,81.0,2.0,982.0,4326.814788,2.0,2.0,,983.0,1.0,1.0,1.0,3.0,,1.0,2.0,1.0,1.0,2.0,1.0,3.0,34.0,2.0,1.0,0.91,2.0,2.0,4289.956173,,1.0,2.0,1.0,3.0,85.0,,1.0,1.0,2.0,2.0,,2.0,2.0,2003
25796.0,45.0,2.0,542.0,17581.373949,2.0,5.0,1.0,543.0,1.0,1.0,1.0,11.0,2.0,4.0,4.0,1.0,1.0,2.0,1.0,3.0,42.0,1.0,2.0,4.99,1.0,2.0,17356.910921,,1.0,2.0,1.0,11.0,49.0,,1.0,4.0,2.0,2.0,,2.0,2.0,2003
25797.0,85.0,2.0,,19135.873647,2.0,2.0,,,1.0,2.0,3.0,8.0,,2.0,2.0,1.0,2.0,2.0,2.0,3.0,33.0,1.0,2.0,4.0,1.0,2.0,18037.061832,,1.0,2.0,1.0,8.0,65.0,,4.0,,2.0,2.0,,2.0,2.0,2003
25798.0,11.0,1.0,132.0,40315.545016,1.0,5.0,,133.0,2.0,1.0,1.0,3.0,3.0,,3.0,1.0,2.0,,,3.0,30.0,,1.0,0.56,1.0,,39100.567422,4.0,3.0,2.0,3.0,3.0,40.0,1.0,3.0,1.0,2.0,,3.0,2.0,1.0,2003
25799.0,13.0,2.0,166.0,6077.409233,2.0,5.0,1.0,166.0,2.0,1.0,1.0,11.0,2.0,,5.0,1.0,1.0,,,3.0,34.0,1.0,1.0,4.64,1.0,2.0,6069.652831,7.0,2.0,2.0,1.0,11.0,51.0,1.0,1.0,5.0,2.0,2.0,2.0,2.0,1.0,2003
25800.0,15.0,2.0,191.0,36653.377809,2.0,6.0,1.0,191.0,1.0,2.0,1.0,8.0,2.0,,3.0,1.0,2.0,,5.0,3.0,30.0,1.0,2.0,0.82,1.0,2.0,36980.959152,8.0,1.0,2.0,1.0,4.0,59.0,1.0,3.0,1.0,2.0,2.0,,2.0,1.0,2003
25801.0,19.0,2.0,237.0,5514.242210821987,2.0,2.0,1.0,238.0,1.0,2.0,5.0,13.0,,,,1.0,1.0,2.0,5.0,3.0,38.0,1.0,1.0,0.17,1.0,2.0,5513.174199848855,10.0,1.0,1.0,,1.0,20.0,2.0,4.0,,2.0,2.0,,2.0,2.0,2003
25802.0,21.0,2.0,254.0,31625.075863,2.0,2.0,1.0,254.0,1.0,2.0,5.0,6.0,2.0,3.0,3.0,1.0,1.0,2.0,5.0,3.0,37.0,1.0,1.0,1.11,1.0,2.0,30730.404004,,1.0,2.0,1.0,3.0,21.0,,4.0,,2.0,2.0,,2.0,2.0,2003
25803.0,12.0,2.0,151.0,9170.497368,2.0,4.0,1.0,152.0,1.0,1.0,1.0,11.0,,,3.0,1.0,1.0,,,3.0,38.0,1.0,2.0,5.0,1.0,2.0,8917.388382,6.0,1.0,1.0,1.0,11.0,32.0,1.0,1.0,4.0,2.0,2.0,,2.0,1.0,2003
25804.0,3.0,2.0,41.0,10470.107153,2.0,3.0,,42.0,1.0,2.0,3.0,2.0,,,2.0,1.0,1.0,,,3.0,37.0,,1.0,0.03,1.0,,10484.357458,,1.0,1.0,1.0,1.0,46.0,,4.0,,2.0,,,2.0,1.0,2003
25805.0,82.0,2.0,990.0,19326.774195,2.0,2.0,,991.0,1.0,2.0,5.0,4.0,,1.0,4.0,1.0,2.0,2.0,5.0,3.0,29.0,1.0,2.0,1.52,1.0,2.0,15577.975122,,1.0,2.0,1.0,4.0,80.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25806.0,52.0,2.0,632.0,0.0,2.0,3.0,,,1.0,1.0,2.0,11.0,3.0,3.0,1.0,1.0,,2.0,3.0,3.0,41.0,,1.0,5.0,1.0,,68681.308356,,1.0,2.0,1.0,11.0,79.0,,3.0,,2.0,,,1.0,2.0,2003
25807.0,25.0,2.0,304.0,32561.767755,2.0,2.0,1.0,304.0,1.0,2.0,5.0,8.0,3.0,4.0,4.0,1.0,2.0,2.0,5.0,3.0,37.0,1.0,2.0,3.84,1.0,2.0,31640.596928,,1.0,2.0,1.0,8.0,25.0,,4.0,,2.0,2.0,,2.0,2.0,2003
25808.0,4.0,2.0,52.0,58381.152166,2.0,4.0,,53.0,1.0,1.0,1.0,7.0,,,4.0,1.0,1.0,,,3.0,35.0,,2.0,1.96,1.0,,54658.882262,,1.0,1.0,3.0,7.0,38.0,,5.0,5.0,2.0,,,2.0,1.0,2003
25809.0,62.0,2.0,750.0,53104.625235,2.0,3.0,,750.0,1.0,2.0,5.0,7.0,,3.0,4.0,1.0,1.0,2.0,3.0,3.0,39.0,1.0,2.0,1.4,1.0,2.0,50920.106741,,1.0,2.0,1.0,3.0,36.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25810.0,19.0,2.0,235.0,6954.345157,2.0,4.0,1.0,235.0,1.0,2.0,5.0,1.0,2.0,,2.0,1.0,2.0,2.0,5.0,3.0,42.0,1.0,1.0,0.0,1.0,2.0,6805.162077,10.0,2.0,2.0,2.0,1.0,19.0,1.0,1.0,,2.0,2.0,5.0,2.0,2.0,2003
25811.0,14.0,2.0,174.0,5862.710381,2.0,7.0,,175.0,1.0,2.0,1.0,8.0,,,1.0,2.0,1.0,,5.0,3.0,42.0,,2.0,1.44,2.0,,5762.374165,8.0,1.0,1.0,2.0,8.0,35.0,1.0,1.0,1.0,2.0,,,2.0,1.0,2003
25812.0,45.0,2.0,551.0,120726.527494,2.0,7.0,1.0,553.0,1.0,2.0,1.0,11.0,2.0,4.0,4.0,1.0,2.0,2.0,1.0,3.0,32.0,1.0,1.0,4.64,1.0,2.0,115113.375947,,1.0,2.0,1.0,11.0,45.0,,3.0,2.0,2.0,2.0,,2.0,2.0,2003
25813.0,81.0,1.0,973.0,19485.940478,1.0,5.0,,974.0,2.0,2.0,2.0,6.0,,1.0,1.0,1.0,2.0,2.0,2.0,3.0,41.0,1.0,2.0,0.43,1.0,1.0,15654.39041,,3.0,2.0,3.0,1.0,81.0,,5.0,,2.0,2.0,4.0,2.0,2.0,2003
25814.0,21.0,2.0,261.0,32694.485118,2.0,3.0,,262.0,1.0,2.0,3.0,6.0,,2.0,4.0,1.0,1.0,2.0,5.0,3.0,43.0,,2.0,1.97,1.0,,32660.489071,,1.0,1.0,1.0,6.0,44.0,,1.0,,2.0,,,2.0,2.0,2003
25815.0,59.0,2.0,710.0,85603.683673,2.0,2.0,1.0,711.0,1.0,1.0,1.0,5.0,3.0,3.0,5.0,1.0,1.0,2.0,1.0,3.0,38.0,1.0,1.0,2.02,1.0,2.0,78418.947157,,1.0,2.0,1.0,5.0,63.0,,3.0,3.0,2.0,2.0,,2.0,2.0,2003
25816.0,42.0,2.0,508.0,29124.86179,2.0,3.0,1.0,509.0,1.0,2.0,,6.0,,2.0,4.0,1.0,2.0,2.0,6.0,3.0,32.0,1.0,1.0,1.34,1.0,2.0,28002.094691,,1.0,1.0,1.0,3.0,37.0,,4.0,,2.0,2.0,,2.0,2.0,2003
25817.0,10.0,2.0,124.0,56162.497518,2.0,4.0,,124.0,1.0,2.0,3.0,9.0,2.0,,4.0,1.0,1.0,,,3.0,34.0,,2.0,1.53,1.0,,55759.531893,4.0,1.0,2.0,1.0,5.0,29.0,1.0,3.0,,2.0,,,2.0,1.0,2003
25818.0,47.0,2.0,566.0,18236.353293,2.0,2.0,,567.0,1.0,2.0,3.0,9.0,2.0,4.0,4.0,1.0,1.0,2.0,3.0,3.0,42.0,,2.0,4.52,1.0,,18007.727349,,2.0,2.0,2.0,9.0,47.0,,1.0,,2.0,,6.0,2.0,2.0,2003
25819.0,21.0,2.0,255.0,7135.667943,2.0,3.0,1.0,256.0,1.0,2.0,3.0,9.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,3.0,38.0,1.0,1.0,0.33,1.0,2.0,6666.183675,,1.0,2.0,1.0,1.0,21.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25820.0,14.0,2.0,169.0,5270.810530692645,2.0,3.0,1.0,170.0,1.0,2.0,5.0,3.0,,,4.0,1.0,2.0,,5.0,3.0,42.0,1.0,1.0,0.72,1.0,2.0,5174.609179949953,8.0,1.0,1.0,1.0,3.0,33.0,2.0,4.0,,2.0,2.0,,2.0,1.0,2003
25821.0,4.0,2.0,48.0,57310.206886,2.0,2.0,,49.0,1.0,2.0,3.0,2.0,,,4.0,1.0,1.0,,,3.0,34.0,,2.0,0.56,1.0,,57432.201699,,1.0,1.0,1.0,2.0,52.0,,3.0,,2.0,,,2.0,1.0,2003
25822.0,62.0,2.0,751.0,14603.990418,2.0,2.0,,752.0,1.0,1.0,1.0,6.0,,2.0,2.0,1.0,1.0,1.0,1.0,3.0,39.0,1.0,2.0,2.2,1.0,2.0,13357.471904,,1.0,1.0,1.0,6.0,62.0,,4.0,2.0,2.0,2.0,,2.0,2.0,2003
25823.0,0.0,1.0,8.0,7056.124635,1.0,3.0,,9.0,1.0,1.0,1.0,5.0,,,2.0,1.0,1.0,,,3.0,35.0,,2.0,1.4,1.0,,7056.124635,,1.0,2.0,3.0,5.0,45.0,,5.0,1.0,2.0,,,2.0,1.0,2003
25824.0,5.0,2.0,60.0,0.0,2.0,4.0,,,1.0,1.0,1.0,11.0,,,4.0,1.0,,,,3.0,30.0,,2.0,4.51,1.0,,42381.571739,,1.0,1.0,1.0,11.0,40.0,,3.0,4.0,2.0,,,1.0,1.0,2003
25825.0,2.0,2.0,33.0,6032.184776,2.0,5.0,,34.0,1.0,2.0,3.0,3.0,,,3.0,1.0,2.0,,,3.0,33.0,,2.0,0.48,1.0,,5661.597024,,1.0,2.0,1.0,2.0,52.0,,4.0,,2.0,,,2.0,1.0,2003
25826.0,0.0,2.0,6.0,7459.704669,2.0,3.0,,7.0,1.0,2.0,1.0,3.0,,,2.0,2.0,1.0,,,3.0,43.0,,2.0,0.79,2.0,,7459.704669,,1.0,2.0,3.0,3.0,31.0,,2.0,9.0,2.0,,,2.0,1.0,2003
25827.0,38.0,2.0,463.0,27328.445167,2.0,3.0,1.0,464.0,2.0,2.0,1.0,11.0,2.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,42.0,1.0,2.0,4.79,1.0,2.0,26431.090016,,2.0,2.0,2.0,11.0,38.0,,1.0,5.0,2.0,2.0,2.0,2.0,2.0,2003
25828.0,81.0,2.0,978.0,21732.70502,2.0,2.0,,978.0,1.0,1.0,1.0,5.0,,5.0,5.0,1.0,2.0,2.0,1.0,3.0,29.0,1.0,1.0,1.82,1.0,2.0,19499.461864,,1.0,2.0,1.0,5.0,81.0,,3.0,5.0,2.0,2.0,,2.0,2.0,2003
25829.0,10.0,2.0,130.0,12038.914901,2.0,3.0,,131.0,1.0,2.0,1.0,7.0,,,3.0,1.0,1.0,,,3.0,42.0,,2.0,2.43,1.0,,11837.943997,3.0,1.0,1.0,1.0,7.0,34.0,1.0,1.0,,2.0,,,2.0,1.0,2003
25830.0,84.0,2.0,1011.0,23572.411862,2.0,2.0,,1012.0,1.0,2.0,2.0,8.0,,2.0,2.0,1.0,1.0,2.0,2.0,3.0,39.0,1.0,2.0,4.0,1.0,2.0,18937.33272,,3.0,2.0,3.0,8.0,84.0,,3.0,,2.0,2.0,9.0,2.0,2.0,2003
25831.0,12.0,2.0,149.0,4916.005014,2.0,6.0,1.0,149.0,1.0,1.0,1.0,8.0,2.0,,2.0,1.0,1.0,,,3.0,38.0,1.0,2.0,2.03,1.0,2.0,4909.730875,5.0,1.0,2.0,1.0,8.0,35.0,1.0,1.0,3.0,2.0,2.0,,2.0,1.0,2003
25832.0,83.0,2.0,1000.0,19935.472605,2.0,2.0,,1001.0,1.0,1.0,1.0,6.0,,3.0,3.0,1.0,1.0,1.0,1.0,3.0,35.0,1.0,2.0,2.56,1.0,2.0,17574.139909,,1.0,1.0,1.0,6.0,83.0,,3.0,4.0,2.0,2.0,,2.0,2.0,2003
25833.0,5.0,2.0,62.0,0.0,2.0,3.0,,,1.0,1.0,1.0,,,,5.0,1.0,,,,3.0,42.0,,2.0,,1.0,,50242.933203,,1.0,2.0,1.0,12.0,36.0,,3.0,5.0,2.0,,,1.0,1.0,2003
25834.0,36.0,2.0,432.0,7410.949154,2.0,3.0,1.0,433.0,1.0,1.0,1.0,11.0,1.0,5.0,5.0,1.0,1.0,2.0,1.0,3.0,39.0,1.0,1.0,5.0,1.0,2.0,7006.418869,,1.0,2.0,3.0,11.0,38.0,,3.0,5.0,2.0,2.0,,2.0,2.0,2003
25835.0,10.0,2.0,126.0,7224.289868,2.0,7.0,,126.0,1.0,2.0,4.0,5.0,3.0,,3.0,1.0,2.0,,,3.0,29.0,,2.0,0.66,1.0,,7197.51697,4.0,1.0,2.0,1.0,5.0,33.0,2.0,4.0,,2.0,,,2.0,1.0,2003
25836.0,13.0,2.0,162.0,6802.519073563478,2.0,6.0,1.0,162.0,1.0,1.0,1.0,9.0,2.0,,2.0,1.0,1.0,,,3.0,38.0,1.0,1.0,2.43,1.0,2.0,6680.925381557545,6.0,1.0,2.0,1.0,9.0,41.0,1.0,4.0,3.0,2.0,2.0,,2.0,1.0,2003
25837.0,9.0,2.0,111.0,7840.494234,2.0,5.0,,112.0,1.0,2.0,1.0,8.0,2.0,,4.0,1.0,1.0,,,3.0,40.0,,2.0,1.86,1.0,,7812.056076,3.0,1.0,2.0,2.0,7.0,20.0,1.0,1.0,1.0,2.0,,,2.0,1.0,2003
25838.0,78.0,2.0,936.0,6011.28621,2.0,2.0,,937.0,1.0,1.0,1.0,10.0,,5.0,5.0,1.0,1.0,1.0,1.0,3.0,43.0,1.0,2.0,5.0,1.0,2.0,6066.507936,,1.0,1.0,1.0,10.0,78.0,,1.0,4.0,2.0,2.0,,2.0,2.0,2003
25839.0,22.0,2.0,270.0,25253.553309,2.0,5.0,1.0,270.0,1.0,2.0,3.0,8.0,,4.0,3.0,1.0,2.0,2.0,5.0,3.0,41.0,1.0,2.0,2.18,1.0,2.0,23022.518333,,3.0,1.0,1.0,8.0,44.0,,4.0,,2.0,2.0,6.0,2.0,2.0,2003
25840.0,12.0,2.0,144.0,6526.583321170287,2.0,3.0,1.0,145.0,1.0,2.0,5.0,3.0,2.0,,2.0,1.0,2.0,,,3.0,41.0,1.0,1.0,0.85,1.0,2.0,6093.471611651052,5.0,1.0,2.0,1.0,3.0,31.0,1.0,4.0,,2.0,2.0,,2.0,1.0,2003
25841.0,77.0,2.0,925.0,85402.24512,2.0,1.0,,926.0,1.0,2.0,2.0,3.0,,3.0,3.0,1.0,2.0,2.0,2.0,3.0,42.0,1.0,1.0,1.25,1.0,2.0,76073.395219,,1.0,2.0,1.0,3.0,77.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25842.0,21.0,2.0,263.0,31235.972493,2.0,6.0,2.0,264.0,2.0,1.0,1.0,3.0,,3.0,1.0,1.0,1.0,2.0,5.0,3.0,40.0,2.0,1.0,0.41,2.0,2.0,31324.793653,,2.0,1.0,2.0,3.0,45.0,,1.0,1.0,2.0,2.0,3.0,2.0,2.0,2003
25843.0,9.0,2.0,115.0,9164.513187,2.0,7.0,,115.0,1.0,1.0,1.0,11.0,,,3.0,2.0,1.0,,,3.0,40.0,,2.0,1.86,2.0,,8912.34993,3.0,1.0,1.0,2.0,8.0,35.0,1.0,1.0,1.0,2.0,,,2.0,1.0,2003
25844.0,47.0,2.0,574.0,38973.791587,2.0,5.0,1.0,575.0,1.0,2.0,6.0,8.0,,4.0,4.0,1.0,1.0,1.0,6.0,3.0,39.0,1.0,2.0,2.47,1.0,2.0,37153.026853,,1.0,1.0,1.0,5.0,44.0,,3.0,,2.0,2.0,,2.0,2.0,2003
25845.0,0.0,2.0,6.0,0.0,2.0,4.0,,,1.0,2.0,1.0,11.0,,,5.0,1.0,,,,3.0,29.0,,2.0,5.0,1.0,,14868.030655,,1.0,1.0,1.0,11.0,36.0,,3.0,5.0,2.0,,,1.0,1.0,2003
25846.0,18.0,2.0,226.0,35402.973416,2.0,2.0,1.0,227.0,1.0,2.0,3.0,,2.0,,3.0,1.0,1.0,2.0,1.0,3.0,38.0,1.0,1.0,,1.0,2.0,34974.119647,13.0,1.0,2.0,1.0,99.0,39.0,3.0,3.0,,2.0,2.0,,2.0,2.0,2003
25847.0,59.0,2.0,713.0,40346.995365,2.0,2.0,1.0,714.0,1.0,1.0,1.0,6.0,2.0,3.0,5.0,1.0,2.0,2.0,1.0,3.0,29.0,1.0,1.0,2.06,1.0,2.0,39599.362689,,1.0,2.0,1.0,6.0,78.0,,3.0,3.0,2.0,2.0,,2.0,2.0,2003
25848.0,20.0,2.0,243.0,51188.499718,2.0,3.0,1.0,244.0,1.0,2.0,5.0,,2.0,4.0,4.0,1.0,1.0,2.0,5.0,3.0,40.0,1.0,2.0,0.32,1.0,2.0,48901.242049,,1.0,2.0,1.0,1.0,20.0,,3.0,,2.0,2.0,,2.0,2.0,2003
